settlements_id,settlements_solver_id,settlements_trades_timestamp,settlements_trades_gasPrice,settlements_trades_feeAmount,settlements_trades_buyAmount,settlements_trades_sellAmount,settlements_trades_sellToken_id,settlements_trades_buyToken_id,settlements_trades_order_id,settlements_trades_buyAmountEth,settlements_trades_sellAmountEth,settlements_trades_buyAmountUsd,settlements_trades_sellAmountUsd,tokens_decimals,tokens_symbol,tokens_name,tokens_decimals_right,tokens_symbol_right,tokens_name_right,environment,name,active
0x00db7065153f3cd30d75a9b2fcbb87e03fedbf945debdf345aaed6a4e828ff70,0x70f3c870b6e7e1d566e40c41e2e3d6e895fcee23,1638478578,106042423624,1.2186336369870166e16,1.5591563234726573e20,2.4204432418348375e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2f4eb47a1b1f4488c71fc10e39a4aa56af33dd49,0x186316d64520f22c4a10c48c463a20fc2eaa37f88239a6bccc3cdd8c4eeaf11a6d04b3f82a0b42a09f355fea3bccce3c819ad5b561a939b5,0.0,2.4204432418348376,0.0,10950.22149473087,18,WETH,Wrapped Ether,18,UNCL,UNCL,barn,QuasiModo,false
0x0017fb88e48f5f1d996c00318ccf6433965c4f44655c7b6c9bbb83f2935c3dcc,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1640020573,103673978016,3.784948806500577e19,1.8913285600193715e20,4.726144817539357e20,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0x3155ba85d5f96b2d030a4966af206230e46849cb,0xc280d836885b8b044f1d16ceaada4753a986c257e1c29e3d45f61e00838bf3a2eaa11e489dbb1073fd5a9732c9c1bcaf48a7abb961c0c0f0,0.2494984590453396,0.27406457397171696,943.4563462077514,1046.812842551508,18,ENJ,Enjin Coin,18,RUNE,THORChain ETH.RUNE,prod,Gnosis_0x,false
0x00596d33d8775b43f9e1f4868ba4e2363267eea337f6a3dcc5d4abb58f23de12,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1655112260,266775856605,1.0083436772846237e17,1.0452774503901242e21,4.644163347170728e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x321c2fe4446c7c963dc41dd58879af648838f98d,0x9502bde31dce5fd1a7486591ce47c3f031a3212005aa0b56f607a855ae6e17758540f80fab2afcae8d8fd6b1557b1cf943a0999b62a706da,0.0,4.6441633471707275,0.0,5707.619359091516,18,WETH,Wrapped Ether,18,CTX,Cryptex,prod,Gnosis_1inch,false
0x0023a5e75c833e2bfb80285f44dceb4e5fe56afacbc0deb5cb5333e41501afb1,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1628920591,51000000602,20648815.0,1.0551439794052837e20,1593951900.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x33349b282065b0284d756f0577fb39c158f935e6,0x3e2cf42b1b9502250b975ecd2c9af53451db4dab2a44e3ee1b297bdb92603f53c2c37fb220ca9f40babcd12e40ce651088ff613f611761f5,0.0,0.48419938834235937,0.0,1593.9519,6,USDC,USD Coin,18,MPL,Maple Token,prod,Legacy,false
0x00377757f8b3fbda0b98f861b4fd63855277d357bfb104339e67f52092402630,0x149d0f9282333681ee41d30589824b2798e9fb47,1660781696,5979407103,5668510.0,2.635829628081374e21,5.0e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x33349b282065b0284d756f0577fb39c158f935e6,0x7a675a17044101f6d6d64bebac6c944622093dd90da67a63853759c6e261ba39e501698dbc2e3c392cc345973ac3c96b94bb71e862fd8b21,26.963049272193846,27.26257976146854,49403.78453118389,50000.0,6,USDC,USD Coin,18,MPL,Maple Token,prod,PLM,true
0x0093686f3df89dc2a080fc2ccb501149df3850d8b565080e95d923be5d822d1f,0x149d0f9282333681ee41d30589824b2798e9fb47,1657391306,16596574282,4031479.0,3.0327331628162993e20,3122826465.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x33349b282065b0284d756f0577fb39c158f935e6,0xe743d496a0b410621dceed49b86e1da97e34011467e5fd10e407cb4db55da1736b900b5daa09636674f64a191eb843cba5f71f1362c9cd51,0.0,2.547541771469516,0.0,3122.826465,6,USDC,USD Coin,18,MPL,Maple Token,prod,PLM,true
0x009fb83ff00f4ccf213d8dbd0a243b4556157dff31c7c61b18c4db556789dac8,0xb20b86c4e6deeb432a22d773a221898bbbd03036,1658949252,44065952536,21001364.0,7.698981583413156e21,1.0e11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x33349b282065b0284d756f0577fb39c158f935e6,0xf4c99cba3fc0f6f1d947007c5da379396735bc6865e413e460ddb19ae7167f5c10e7d26a02bd124250ea00c41dcd16fc791ccd7862e192a8,0.0,62.850875870674265,0.0,100000.0,6,USDC,USD Coin,18,MPL,Maple Token,prod,Gnosis_1inch,true
0x00be96fb775f29007a450c0a51cc853081464890cb38e34305096e136b13d0f2,0x6fa201c3aff9f1e4897ed14c7326cf27548d9c35,1653063715,40191343917,27596636.0,1.6571074694222344e21,4.0e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x33349b282065b0284d756f0577fb39c158f935e6,0x77b2e5d456e75b9c2a5151930f0b583e108f1a088068cd40420d2a911a19e253012b9cdda3dac7e2c0c3f5af9c88efcbf4df0b816287c477,0.0,20.66221853166916,0.0,40000.0,6,USDC,USD Coin,18,MPL,Maple Token,prod,Otex,false
0x0014b4db8f7d3d10388b9921d4fdc0dba48f41826c4bcbbac2b6d59505f71c8c,0xe18b5632df2ec339228dd65e4d9f004ef59653d3,1659107730,27182450133,43547759.0,1.1411446124744897e22,1.6999e11,0xdac17f958d2ee523a2206206994597c13d831ec7,0x33349b282065b0284d756f0577fb39c158f935e6,0x22f63d350edb12f20486459dff1ba9e64f9ae7948df885e88398f7e49c4ebc5310e7d26a02bd124250ea00c41dcd16fc791ccd7862e3fe16,0.0,98.6933006749262,0.0,169990.0,6,USDT,Tether USD,18,MPL,Maple Token,prod,Atlas,false
0x00995b4441f547024375b5bad7a99126160deb6157e1fdc93867746e6faa6653,0x77ec2a722c2393d3fd64617bbaf1499c713e616b,1650582971,58799044661,20882288.0,3.0e18,9313691072.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x333a4823466879eef910a04d473505da62142069,0xa62e3ff5ae83607da349667b53382e63e44ed0810fccb1cf6e5872ad9137db95447daf1968142008b7a3096d08c3fde0aa5e98d96261ea19,0.0,3.121870449814824,0.0,9313.691072,6,USDC,USD Coin,18,NATION,Nation3,prod,QuasiModo,false
0x009a1edcd39e0df1dbe80797bd7915336ac2caf479afb5f3d8d274c77a427002,0x97ec0a17432d71a3234ef7173c6b48a2c0940896,1673560307,23996397421,12324454.0,1.0e18,731527624.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x333a4823466879eef910a04d473505da62142069,0x50c4f8c2475ee35301ec1cde66e10f72e30a0e6b677dbbb607c9e144f174bdf7bbeff0eeccd09771c1e8325490aee32b1563397863c09831,0.0,0.5124754202080637,0.0,731.527624,6,USDT,Tether USD,18,NATION,Nation3,prod,Quasilabs,true
0x00577c9a963f959b379db93a1585be6c8601db223c250e3d14b76c6052fb4e90,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1646042216,40748590029,5.289702034679129e18,7.610675329668942e21,9.500000000000001e21,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x1d8c2ca3bb6acec8034216be528ef7d174a3c28233ee4dff2785c6839a2d34960991d02f28a5283338e9591cbf7de2eb25da46cd621c9cfb,62.702150936044596,63.79008093216946,164997.46586049898,166198.0510813549,18,CVX,Convex Token,18,FXS,Frax Share,prod,Gnosis_1inch,false
0x00b671ea5398a6625d623b8910423b7230db2aba51402d6417d39ba3af46e94a,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1640530308,41142309138,1.4125517657792043e19,1.7446356460431878e21,3.5786689703041986e22,0x853d955acef822db058eb8505911ed77f175b99e,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x5f309e6f2310acfa39e54606e045f09068a05fbd3a4beb7f630d8bab3a49cf80eb1bcb9dffb7839df1627f4b66e58904a228856d61c88825,8.828796942711389,8.863986782274392,35644.73396517895,35786.806829425324,18,FRAX,Frax,18,FXS,Frax Share,prod,Gnosis_0x,false
0x0015336660f7c88365ae2d29eb52cc3a94a7c9ffc3d0850e85c61311399bf3e4,0xc9ec550bea1c64d779124b23a26292cc223327b6,1666966355,26392569289,18736302.0,9.297391616942676e20,5630000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xec22094b20e8b0997044403eed9ca15ef0440751745e06406c5197d03a30311a189d81b32b847d94b12317c2fa64199d7cf506bb635bea25,3.652945973470554,3.6852232757741485,5642.130490003861,5630.0,6,USDC,USD Coin,18,FXS,Frax Share,prod,Otex,true
0x0018541c6f95d2f294abfad5a7c1567ebf1d808597b638eb462dfc04b3e9c798,0x15f4c337122ec23859ec73bec00ab38445e45304,1655761934,62933582920,52517852.0,4.021028308701297e22,2.04090959464e11,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xece5e39cdcfbda41d31b08276285ef135232c07008fcb86aa92af1d32e2e9336a5e0ecb5d075e86c3bf5d1b1042e154fee9a479862b0f2df,183.1678598997262,185.3889797053885,202916.4192787568,204090.959464,6,USDC,USD Coin,18,FXS,Frax Share,prod,Gnosis_ParaSwap,false
0x005d085ecb8999ee94cf4d083f39a8cd30bf4277cefa395bc896fbde7567f85b,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1635449886,203514045779,265785404.0,3.7431481385259206e21,5.4491088041e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xad5bc0ce4e906b58dc2e92b684c7d0e61446bfa3addd21e5edd71ab9b7ab16d11d9329f4d69daf9e323177abe998cbde5063aa2e617b02ee,12.935640820170683,12.966633612644749,54360.239934475874,54491.088041,6,USDC,USD Coin,18,FXS,Frax Share,prod,Legacy,false
0x007836ad775f6599c2aae9e04bf8f40922f1487f10cca0214bb6ada45ace5ca7,0x97ec0a17432d71a3234ef7173c6b48a2c0940896,1672686683,25963345542,23595447.0,1.5104284553189652e21,7000000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xd0d5ef45185fcb4208d83ddc7fb54f468468aadaa774e2e68c36af463232d8f2815ca6d5577053104adc42ea34ef4c8cf857150c63b33318,5.704223489405388,5.751658923478608,6942.269170872232,7000.0,6,USDC,USD Coin,18,FXS,Frax Share,prod,Quasilabs,true
0x008e8d4e9eb0d6e48c7324b164411e6035ecca3a73617b794b34286ab8f79016,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1637048720,132223670488,70543252.0,2.267817838780013e21,4.0e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x649573f1081b20fd8a21e35dcd3d4c5a58b4f07162d0da172e903f6b85797dafc9f6d94d22eb9444bbdbe79d27d48ad6815d1ae06193666c,9.265633665254413,9.30066050064926,40069.48315368081,40000.0,6,USDC,USD Coin,18,FXS,Frax Share,prod,Gnosis_1inch,false
0x009ede4c893e30ee661d74c373b5ad2c7777bb932134ec4c8b6c3891cf8640cd,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1645043863,67130440770,62445754.0,1.8743314062077093e20,5046032322.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xd5868a34dfd938e678883bba3d30e18bbe26854aeed145445d988db4ee70e37389039e9fe8905ff0a0e83cd36a21f49a6feabfdd620d6773,1.5792424774717166,1.5918015112730743,5006.220014971809,5046.032322,6,USDC,USD Coin,18,FXS,Frax Share,prod,Gnosis_1inch,false
0x00ac6e6e7420e954cc08f4775477b4fed5ef0b06202a3932d54c7ada18620257,0x15f4c337122ec23859ec73bec00ab38445e45304,1646113789,56027822752,72582890.0,1.8559357413528733e21,4.3982085669e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xf7dab9e582cdf23b35a566576f0e9305b8b374e63208c6a417e0a539bb8b0427234d57f5b5accd54c3997a2021b4370f212c7a40621dbaa6,14.905174339234357,15.08346279884967,43590.24002062389,43982.085669,6,USDC,USD Coin,18,FXS,Frax Share,prod,Gnosis_ParaSwap,false
0x0012f114874600f5970dfe7678bc6325556cf03e0c173135e4a0e2e3144916c5,0xb8650702412d0aa7f01f6bee70335a18d6a78e77,1635411956,159674022604,7.1809690779648e15,1.0e20,3.7383963552042003e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x36655e0d570a62175926265eeb941fb0d01370b1a2425b33e672db2d2e6e0bf4fb630ed271803f152391bf46bbaefb777c69bffd617a6eb3,0.37516038805374374,0.37383963552042,1513.4710943177163,1547.2093886094488,18,WETH,Wrapped Ether,18,FXS,Frax Share,barn,Naive,false
0x006d945c91846f3468f65ec1c1b40fd0a37531dff9af7f9ef28527102a457b2e,0x149d0f9282333681ee41d30589824b2798e9fb47,1657110828,13387237907,3.086419753086419e15,2.0983414201234567e19,1.0e17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xf4c523cc8a77e3cee3e7550bd808fdf1964e1a2c0d42311389ab0f1e9cf2460801c333e4389df8d236832d933b13b3851854bea962c587e3,0.09687554137415931,0.1,110.21023196614212,113.38007732767775,18,WETH,Wrapped Ether,18,FXS,Frax Share,prod,PLM,true
0x006f2bb9e52d5eac946afb9ec3a1d0d6812225d59dc3e09ece872d940b68d65c,0x149d0f9282333681ee41d30589824b2798e9fb47,1659231967,5281757963,3.086419753086419e15,3.0e21,1.2815891078885204e19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0x7b30dffa0a34eaee565a8a3c00b13d6a464c094fb3488325e5901601fe19e6ce26f2755277456917544ed13592a807f35607500662e5e526,12.66638332719896,12.815891078885203,21522.083036205455,21817.991975947356,18,WETH,Wrapped Ether,18,FXS,Frax Share,prod,PLM,true
0x008b3c1564c1ae37dd52c74fbd16c83e33e96baf5e40f60099e10580cae6670f,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1642955449,96167397147,3.0427111602003136e16,2.7336968158160047e20,2.2965167535375299e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xd8f6aa644d5031fd9aa0fe11312d1cd0b52ae8ed3c4703c24dd1fda5eb723e17cc202930867769a83b61cf5053b65d1845e76aea61ed88a9,2.265380048097716,2.2965167535375297,5497.815759510096,5573.949556718768,18,WETH,Wrapped Ether,18,FXS,Frax Share,prod,Gnosis_0x,false
0x00accb2e5e9ad7d85dda4d37f9b561cc04dc749897cd232e9dda352009011cb0,0x2d15894fac906386ff7f4bd07fceac43fcf80c73,1643108877,94732885613,1.6027455783470688e16,6.377933389031581e21,4.5e19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xcecfe27c7d44a9f6d413734d8f417f871bf0c99edb415ac401b4afaa1d9d17964b28b6108345134634231f3e40cc701f225cd32861efdb45,44.90980112071799,45.0,109256.44406141387,109475.8796537067,18,WETH,Wrapped Ether,18,FXS,Frax Share,prod,DexCowAgg,false
0x002153dd460b175858bc4274e17640e5f52937d957f3a5900a7bbb65ded338ec,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1640274412,86523198266,1.0361723176450939e19,1.123637471572211e19,5.28639496438112e19,0xd533a949740bb3306d119cc777fa900ba034cd52,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xbffea48c7d62da3b1edd721ff3457091a2b6224073cf0859fe27afc5106fc8fc2718e86f5793ac08bd3c4a301382e8c1da2a1e3061c4a09f,0.054298918055020455,0.06891037958216431,214.1450004514574,271.8295152217068,18,CRV,Curve DAO Token,18,FXS,Frax Share,prod,Gnosis_0x,false
0x00c4bbd591883efcdfe7b7cbf7059ac0cdb2758d093cc21ed4c1f700e39c8fc0,0x6372bcbf66656e91b9213b61d861b5e815296207,1635144215,53681223422,20580274.0,1.9453598970433077e20,1429463558.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,0xa782ef72e307b512851ec2fa7a484bb7eef4d76a34c4a52e1fd2ab5ff9a58832f7734765e5088666131da50130235203ff4a6967617658f4,0.34285190077202576,0.34614900905964147,1415.8477566526838,1429.463558,6,USDT,Tether USD,18,FXS,Frax Share,barn,Gnosis_ParaSwap,false
0x00395977da9543a8aa227d20284a1231f379cdac1c48f3eb70545c5e7013e333,0x2d15894fac906386ff7f4bd07fceac43fcf80c73,1648838401,101901752989,110796155.0,2.0e21,2.1856316871e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xc2061f53b3bf3dd491b43ad951d1035536b39062c1096cb68af59fcd8d54750dfb62df8935504b3f1c2b13b10aa9d8ee67e3469062474df7,6.268953809273163,6.307797284189476,21762.605059773115,21856.316871,6,USDC,USD Coin,18,BADGER,Badger,prod,DexCowAgg,false
0x00c193d7fb2c86a537e5b70283f12d91aee8f50632deba42478f5b1c0bebe1cb,0xc9ec550bea1c64d779124b23a26292cc223327b6,1658255361,24306690992,25326542.0,4.928279105279513e21,2.1139e10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3472a5a71965499acd81997a54bba8d852c6e53d,0xcd0175e9cdd74b96b980f0630c8d7bf90cb4f2b8c99011a6144628ddc547b74c85748ceae6d4311aacad5901f6238fdd940154e662d6fecc,13.329148683676987,13.451222415005333,20846.951719935347,21139.0,6,USDC,USD Coin,18,BADGER,Badger,prod,Otex,true
0x00b96f84d067c4bd71a4e7d8f099695c791f3d8ff0787f88fb15f18dab975b11,0xc9ec550bea1c64d779124b23a26292cc223327b6,1672099463,11855921425,1911645.0,1.39514092081652e14,498863642.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x347a96a5bd06d2e15199b032f46fb724d6c73047,0x0554f526e19e9cacb60cfe891a20dbed2d26c0bc65655d86a627a3900ca155fa25238f13321979935eba0e160ae05390da2f430363aa3d65,0.40305838820350764,0.40562592491957516,494.29262143159275,498.863642,6,USDC,USD Coin,12,ASIC,Application Specific Internet Coin,prod,Otex,true
0x00284af457f2af84d2f592531f508e92bb6f1a09d03676c3fff51cd6768e786d,0x149d0f9282333681ee41d30589824b2798e9fb47,1662881088,6840525546,5.432075081837159e18,7.0e14,2.1804401878474372e21,0x6b175474e89094c44da98b954eedeac495271d0f,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,0xce4e6882b07e686157f682f32878154c361856ba40bbfb021842f1d54d6c493899cad5f8e5db8102949d453c2c3324af6ec5136b631d8f74,1.2351823420529435,1.2405762531102333,2166.2025584487114,2180.4401878474373,18,DAI,Dai Stablecoin,12,PLSD,PulseDogecoin,prod,PLM,true
0x0027190d4d286450296129836c8ac5dbf65160091d2b0c004b64dddfb41a9140,0xc9ec550bea1c64d779124b23a26292cc223327b6,1659097304,17822534854,14662939.0,3.63695694411203e14,1811248998.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,0x7197799399636b5f7f633543b13419a8fa0be6b53e2bf43dfb7b0d6fef93987d1035b321b7de7555861000e551d4cfcb409b6e1f62e3d77b,1.0862870507018876,1.0785192777924502,1824.2940785920762,1811.248998,6,USDC,USD Coin,12,PLSD,PulseDogecoin,prod,Otex,true
0x001141827e7d5a237a7e348899590546156b51824e28f0e57ddebe71821486b5,0xb20b86c4e6deeb432a22d773a221898bbbd03036,1668052067,25470868376,5.609612393098009e15,1.1213263637045e13,5.65628400324284e16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,0x376742a361e3e7c942cba7da3904f189fe82d30cb79f821e59eeb2b7bd8732d199cad5f8e5db8102949d453c2c3324af6ec5136b636c7b2b,0.05065822966309235,0.0565628400324284,59.06143168575185,66.55602761676631,18,WETH,Wrapped Ether,12,PLSD,PulseDogecoin,prod,Gnosis_1inch,true
0x00c6cd96ef80487e12b6c7b4d2f4c6881135f6f96d8e30ea3c7a71195faaa228,0xde1c59bc25d806ad9ddcbe246c4b5e5505645718,1652193348,71332323887,89627969.0,3.1304728044209544e20,6934000000.0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,0x2ece6d80cfbfabf8956d0cf1afec1a9b008180e4a58f453cdd7af263291c6f0ef0ae4f60a4dc379ae25371a34b4b699dee8d530f627a7ec8,0.0,2.8931718281009013,0.0,6934.0,6,USDT,Tether USD,18,FWB,Friends With Benefits Pro,prod,Gnosis_1inch,false
0x0066f9082c63ff79f0004f8432ec46f00401d8b17fcead0e69a9d66c64484130,0x149d0f9282333681ee41d30589824b2798e9fb47,1660613310,13139477242,1.38734734e10,1.0e19,3.410126836667e13,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x3819f64f282bf135d62168c1e513280daf905e06,0x86e33e027d4cb1a0f4426c9ab1930587debdf374c3e43d02468ebeae1fe4688f9d556126e15454b8e6921de72828106bcf80f0bc62faf607,11.034068283819197,11.090501583526288,21046.128044978414,21153.767622791955,8,HEX,HEX,9,HDRN,Hedron,prod,PLM,true
0x0091a93a4149cac0b71140384174757eea6ecb9916dc0b204e08c06fcffaefc3,0xc9ec550bea1c64d779124b23a26292cc223327b6,1668671555,13975606380,1.4240516603e10,1.5542736546016486e18,1.3920136117283e13,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0x3819f64f282bf135d62168c1e513280daf905e06,0x0b704ee129af754084b5bbfdc4a6de1c2df0a85b2da5ee2cba1744be4dbbd768252431a7ef973d5f4d7d5be0b33e5c1f28db9f5c6375eef7,3.689865651475848,3.71804856957028,4434.469353687149,4468.339499213246,8,HEX,HEX,9,HDRN,Hedron,prod,Otex,true
0x007863d38068f4337bc8267ca3e78f067adead96ad483e96bc052c54b5190d04,0xc9ec550bea1c64d779124b23a26292cc223327b6,1675008179,19294663764,3.5387685844e10,7.740118190099149e17,5.0e12,0x6b32022693210cd2cfc466b9ac0085de8fc34ea6,0x3819f64f282bf135d62168c1e513280daf905e06,0x4996a05b1d3b2db6c88ba19a9cca2bb954a31566917b684e3903a3ac6821e0b90403497133279a74c80570c2a703b451e134880e63d69f69,0.7336277537765489,0.0,1182.30935254138,0.0,8,DECI,Maximus Decimus,9,HDRN,Hedron,prod,Otex,true
0x002164d99fc35f8554ff98784c816bc5d0aeb46dea459b7aa3693ff543169338,0x149d0f9282333681ee41d30589824b2798e9fb47,1665792155,18796689405,1988689.0,2.0e17,718786810.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3819f64f282bf135d62168c1e513280daf905e06,0xfe2756715425d6fff241cd11e73e61e9721784fccb9d67dbc8a86272bec1453667e79e5f065a9e213d9d70867ca26fd9a6bebd116349ff4d,0.5478573574236677,0.5549858083558046,709.5582209681992,718.78681,6,USDC,USD Coin,9,HDRN,Hedron,prod,PLM,true
0x0035b2d96f0374ba84e1f42aae05045dc80eee6b3d1f9222b570f9b13fe7a110,0xc9ec550bea1c64d779124b23a26292cc223327b6,1667804027,10998458829,1579956.0,5.925100154806727e16,200000000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3819f64f282bf135d62168c1e513280daf905e06,0x1231be52430268bfd8dc8b8c5bd82c7cd8621069c65abe585b5623b782f2b3dc252cf074c946749009b5a6c1f1ceaa721cd31c3a6368b241,0.12423584427210371,0.1263396283882928,196.66963700459323,200.0,6,USDC,USD Coin,9,HDRN,Hedron,prod,Otex,true
0x00734bc78262a6f6e4ba495db069e82f2baee43784834e7f385cc2031fa76e0f,0x149d0f9282333681ee41d30589824b2798e9fb47,1663496387,3708112448,4194300.0,9.493619797858154e17,3563915934.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3819f64f282bf135d62168c1e513280daf905e06,0x273d199ef45756069a4f615e0dc8d195b7588ed6248d5a2c14632ca7026d8dad252431a7ef973d5f4d7d5be0b33e5c1f28db9f5c6326f77a,2.4761480921118704,2.496169819660993,3535.3298365011465,3563.915934,6,USDC,USD Coin,9,HDRN,Hedron,prod,PLM,true
0x00a851d8969aa43a8b97fd28d27ab1ce7cdac6598a6b43f25cab263096a0302e,0xc9ec550bea1c64d779124b23a26292cc223327b6,1662584403,27278515211,9372328.0,1.0714132187915144e17,494174200.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x3819f64f282bf135d62168c1e513280daf905e06,0x956e670d1f3277c273d3039b7764f3c076fc16ef64f667ed2726eddb7f0210fc6d6cd7b82b2a1128d84b62175bd3b47be246597263190d5f,0.29442600687641424,0.3007826046743335,484.876734241782,494.1742,6,USDC,USD Coin,9,HDRN,Hedron,prod,Otex,true
0x0031dc2f95af549de88c3e420668f94cb0ed03f25e9452abe418eed1a7c0fb30,0x149d0f9282333681ee41d30589824b2798e9fb47,1666360859,44125584772,1.432005766215842e16,1.8437098312780012e18,6.0e18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3819f64f282bf135d62168c1e513280daf905e06,0x488eb9975b160243b8e61090f25df5e6995c1fbefb4029db914dc9bb188f01dab3359f3d15a71b9844a8d3a34eaf62182b0ccc606352acf1,5.940027649669358,6.0,7612.488095580402,7697.620972581504,18,WETH,Wrapped Ether,9,HDRN,Hedron,prod,PLM,true
0x0031983f280cf0dc755de51ebd3f2670cddc9de742fc4fdf6736ab5ae9d6f177,0xa6ddbd0de6b310819b49f680f65871bee85f517e,1635725574,194833553185,3.246537638684374e20,1.8778170084e10,2.0e22,0x853d955acef822db058eb8505911ed77f175b99e,0x383518188c0c6d7730d91b2c03a03c837814a899,0x26d4ba9b1daac143ccf2c498d158438553595a5c4a27fbe3183e9d6e60a958d22942ebe9335220fdc74a8542277a4d9c53c5e530617f378e,4.612433024035135,4.662767104452148,19791.93662543293,20004.03634821461,18,FRAX,Frax,9,OHM,Olympus,prod,Legacy,false
0x0004bf8f9876c18a4024b2a762a0e0a9e108849da275adc7ec9a25d89566412d,0xe92f359e6f05564849afa933ce8f62b8007a1d5d,1639676130,141081419281,1.3067740310017378e20,2763014161.0,1.266329321965566e21,0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3,0x383518188c0c6d7730d91b2c03a03c837814a899,0xce78841ebf76d3b58dce9885db6a8303be71694406d4377459322d155e598b4fd1c8ae3531bbe4591d404089b0d01e0d15b36efc61bb7f4e,0.27471569781521005,0.31160145316104937,1113.4888655519685,1266.6343098892378,18,MIM,Magic Internet Money,9,OHM,Olympus,prod,Gnosis_0x,false
