swaps_id,swaps_hash,swaps_nonce,swaps_logIndex,swaps_gasLimit,swaps_gasUsed,swaps_gasPrice,swaps_protocol_id,swaps_account_id,swaps_pool_id,swaps_blockNumber,swaps_timestamp,swaps_tick,swaps_tokenIn_id,swaps_amountIn,swaps_amountInUSD,swaps_tokenOut_id,swaps_amountOut,swaps_amountOutUSD,endpoint
0x989de02190294a4f1778673c4c6f958e4593ec924236add217c35f2dbe9d965305000000,0x989de02190294a4f1778673c4c6f958e4593ec924236add217c35f2dbe9d9653,2640,5,269450,,213022538202,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x28b489cbd96d0e53f1022f6f423dfe507b104847,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121315,1643734630,196952,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,983410200000,983410.2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,350878177746523180751,979064.5906766922,uniswap-v3-ethereum
0x53e659669bd2ec7995983a535cf5fbdc398def6f06fdd266edc261a20c6f9b6b07000000,0x53e659669bd2ec7995983a535cf5fbdc398def6f06fdd266edc261a20c6f9b6b,9190,7,1200000,,819510423162,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x9aab3f81604c683a1a0d14019fbfe15bef7aa1ee,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121317,1643734687,196928,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,840292779699,840292.779699,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,299024013386993939981,836754.4559496205,uniswap-v3-ethereum
0x76d79bbf856bfd109dab614380c1703b53a8b02188676591d7a831bb7bfede1b02000000,0x76d79bbf856bfd109dab614380c1703b53a8b02188676591d7a831bb7bfede1b,2395,2,269450,,321715058580,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd1114a27fabf18d447877b626ab46e2543326baf,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121324,1643734837,196947,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,232835304659487832964,653125.0080584538,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,650551542054,650551.542054,uniswap-v3-ethereum
0xd3e22856b28bddbe17c053d8c45ca9d151e793e4a25d9acdfcb45bbf5f41dbbff7000000,0xd3e22856b28bddbe17c053d8c45ca9d151e793e4a25d9acdfcb45bbf5f41dbbf,172,247,251336,,218638618341,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf1502d1eac830b618b1b17a3f934b0813dfd7d0d,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121344,1643735083,196946,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1000000000,1000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,356095570356449739,996.9985577981303,uniswap-v3-ethereum
0x85a26eb71dbd7fe81bfa853c27791d01e31e3cc8db22b23b6d6335e33189ee4eea000000,0x85a26eb71dbd7fe81bfa853c27791d01e31e3cc8db22b23b6d6335e33189ee4e,173,234,231069,,195708785771,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf1502d1eac830b618b1b17a3f934b0813dfd7d0d,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121349,1643735121,196944,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,92541381624,92541.381624,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32949117670206943398,92251.40824880931,uniswap-v3-ethereum
0x8928f25c5626456c99b02a7e9048fc6de53766c788fb72892c2d87fefbb5a08ac8000000,0x8928f25c5626456c99b02a7e9048fc6de53766c788fb72892c2d87fefbb5a08a,8143,200,1200000,,228594693553,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x042523db4f3effc33d2742022b2490258494f8b3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121373,1643735540,196955,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,141501956284875000000,396285.2657335481,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,394870083687,394870.083687,uniswap-v3-ethereum
0xe14eb0f20ba61c5869ac745afb86ec9a03fb5572d129d85cd521d98ca2a8b62d89010000,0xe14eb0f20ba61c5869ac745afb86ec9a03fb5572d129d85cd521d98ca2a8b62d,1601,393,265144,,249948073175,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x3adbdce09f514283fef7b4ded6514f2b4a08853a,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121375,1643735576,196955,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1755364286488871602,4910.379250752093,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4895613323,4895.613323,uniswap-v3-ethereum
0x0d799ac5e80892d61f36d2dcbdab738dbbb71af0b20c5fccfe15b0709a4a26c67a000000,0x0d799ac5e80892d61f36d2dcbdab738dbbb71af0b20c5fccfe15b0709a4a26c6,194,122,205137,,272590587280,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x8778e251e4266f8b6804df6c4a21b75a813ead60,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121378,1643735641,196956,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3800000000000000000,10629.80265938732,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10597750222,10597.750222,uniswap-v3-ethereum
0x46bf9a5095c7c54166f43200a33c1924d3008e192d2d2aafad87a452079e9643d8000000,0x46bf9a5095c7c54166f43200a33c1924d3008e192d2d2aafad87a452079e9643,8144,216,1200000,,228608500120,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x042523db4f3effc33d2742022b2490258494f8b3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121394,1643735808,196967,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,136632635964375000000,382192.9666819789,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,380835742478,380835.742478,uniswap-v3-ethereum
0x4f746984a685598fa8e058a292843a5f48834635a4c984f9b51b4f91b035b0ff07000000,0x4f746984a685598fa8e058a292843a5f48834635a4c984f9b51b4f91b035b0ff,7796,7,1200000,,171205223151,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x60b86af869f23aeb552fb7f3cabd11b829f6ab2f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121443,1643736421,197001,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,424363456285106064617,1185730.3230448037,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1180145572541,1180145.572541,uniswap-v3-ethereum
0x71ac4d3ef471b0b95564de0f564941a741b6936bc18e81fbf192095cc22102fad0000000,0x71ac4d3ef471b0b95564de0f564941a741b6936bc18e81fbf192095cc22102fa,274,208,413644,,173205223151,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x036dbf52ba4c6f58b0855d9c0fd3997d67180361,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121443,1643736421,197002,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9698080395243193324,27097.78099328244,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,26922802980,26922.80298,uniswap-v3-ethereum
0xb74bf03b116da308ba7bd7b6324b37db4c6f6b26356fe9fb5f717eb668f6aa9599000000,0xb74bf03b116da308ba7bd7b6324b37db4c6f6b26356fe9fb5f717eb668f6aa95,1563,153,189398,,199743239481,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x98e8494deb48f06ad426555312284055623aa9cf,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121444,1643736447,197004,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23000000000000000000,64039.82430480339,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,63841764668,63841.764668,uniswap-v3-ethereum
0x5ca94b0eceaa2ae8b11bdd9daea1072073a7015914d7c8e5fd0a77ec658ca12a42000000,0x5ca94b0eceaa2ae8b11bdd9daea1072073a7015914d7c8e5fd0a77ec658ca12a,2472,66,380208,,190236070474,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x332d890377ea0259623da9a6f4fdc0c130684fab,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121466,1643736774,197012,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,97449277978339360768,271281.4557160409,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,270361038150,270361.03815,uniswap-v3-ethereum
0xaebf8a1bbcf77c8c3f39bbd4c55dfe5a8350dd594a0ddc74f6fc91d3f6d919d802000000,0xaebf8a1bbcf77c8c3f39bbd4c55dfe5a8350dd594a0ddc74f6fc91d3f6d919d8,2431,2,269472,,196672472287,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xa9e532c2af6cfd9697e93463156dd3d235c5f220,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121470,1643736828,197026,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,179312166064981934080,498779.8704357052,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,496923240024,496923.240024,uniswap-v3-ethereum
0xbd7918b73e0bf89407a88e47ef325bf9816b2a225eb207e6fd6d86c8ef656615e9000000,0xbd7918b73e0bf89407a88e47ef325bf9816b2a225eb207e6fd6d86c8ef656615,151,233,240981,,188139335666,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xb731d2823f8d904c80560c6f084d35473b70b071,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121609,1643738442,197026,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,10100000000,10100.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3625271412486303754,10069.55205467759,uniswap-v3-ethereum
0xb8873816e831030838c7a1040234c7a2fe928a648cf5f5559c35426eba04e8fc05000000,0xb8873816e831030838c7a1040234c7a2fe928a648cf5f5559c35426eba04e8fc,2620,5,269472,,138702588923,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xe1023dda0436069e5a659172b85476f05731a605,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121722,1643740145,197004,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,747869400000,747869.4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,268142913220390489865,744815.5067860647,uniswap-v3-ethereum
0xf98bcccde40879870c52218489e40670653343e2e892988864b8e3120107fa9c02000000,0xf98bcccde40879870c52218489e40670653343e2e892988864b8e3120107fa9c,15544,2,500000,,269461688526,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121734,1643740265,196998,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,200000000000,200000.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,71609748404486932708,199342.0677928031,uniswap-v3-ethereum
0x682a7b17ca5d9abc13c93cd66d0eaa599affd401b26f12da9da9d7fd532bbf6102000000,0x682a7b17ca5d9abc13c93cd66d0eaa599affd401b26f12da9da9d7fd532bbf61,2537,2,269472,,161401901460,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xe9edc2996fee887adbc0088bdc23048bdb2f30a5,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121735,1643740310,196981,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,580734000000,580734.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,207695453239067170944,578503.7659214077,uniswap-v3-ethereum
0xf38bb0dbb7fa8c4d1dac2766b722d2a7c57da675fb344b7fcc5a5dc3657fb7011e000000,0xf38bb0dbb7fa8c4d1dac2766b722d2a7c57da675fb344b7fcc5a5dc3657fb701,124,30,291531,,183158070933,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xe4bf6e1967d7bc0bd5e2c767c3a2ccadf23446df,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121736,1643740322,196978,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,105431934315,105431.934315,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37669447487313834322,105099.55898184585,uniswap-v3-ethereum
0x0090e4eaf776262df86994230956c3957debdfff7234359bbc7fa3f67c5ce44c81000000,0x0090e4eaf776262df86994230956c3957debdfff7234359bbc7fa3f67c5ce44c,193,129,251436,,165107942513,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xbac9a94c5e73574481bda81a6a7ee06cb92181ae,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121737,1643740325,196978,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,21247105690,21247.10569,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7589918223233927601,21182.712286384725,uniswap-v3-ethereum
0x1921da9c1f5e4c22f4c538c8c16997266acaea5fe5e7f4c0b9a53a60ac2f1b2590000000,0x1921da9c1f5e4c22f4c538c8c16997266acaea5fe5e7f4c0b9a53a60ac2f1b25,89,144,261511,,165107942513,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x0e4d2c272f192bcc5ef7bb3d8a09bda087652162,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121737,1643740325,196978,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4128029687,4128.029687,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1474565823207263247,4115.3676049788455,uniswap-v3-ethereum
0x8e96183168da4c992f8106f94d9297190731b9c692c38d77a29bd36f190505a8ef000000,0x8e96183168da4c992f8106f94d9297190731b9c692c38d77a29bd36f190505a8,1470,239,476443,,165107942513,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xcb0838c828ec4911f6a0ba48e58bc67a8c5f9c3f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121737,1643740325,196977,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,26506925596,26506.925596,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9468069468053190337,26424.446950604914,uniswap-v3-ethereum
0x5aebed4be3966b328eda575d80d0716290cd6809437b486644bb760435b1342294010000,0x5aebed4be3966b328eda575d80d0716290cd6809437b486644bb760435b13422,330,404,275586,,166909781146,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x1e109d267da61261cb160cb6387fccc0463d6176,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121810,1643741227,196978,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8927497786945310439,24919.51070984325,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,24843855267,24843.855267,uniswap-v3-ethereum
0xe85c3e8e5d0ea127be6e66a8128806687227c2ae19bd55ee35ed3cbbf47217e066010000,0xe85c3e8e5d0ea127be6e66a8128806687227c2ae19bd55ee35ed3cbbf47217e0,515,358,243842,,171427597975,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x0b610e85276de76802a721bb7ce1544e21c7a29f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121824,1643741395,196980,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34100000000000000000,95177.16870187002,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,94878552230,94878.55223,uniswap-v3-ethereum
0xe80a5335e7ac7f4bd132284f7ceee102448e4e779d812d40921d03848107635a22000000,0xe80a5335e7ac7f4bd132284f7ceee102448e4e779d812d40921d03848107635a,2590,34,380208,,172059175808,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x07ef25cf95bf2d75b64a23393576caef00b56d38,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121827,1643741443,196995,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,184920287769763133469,515992.2044342547,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,514059253680,514059.25368,uniswap-v3-ethereum
0x9feda37bf6e526d7dcda84a3321908b87efb77558e1f3aec019e2c8746afd9ebb9000000,0x9feda37bf6e526d7dcda84a3321908b87efb77558e1f3aec019e2c8746afd9eb,439,185,580044,,179642031089,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x332b669a266905294baddca6eea0c297544d7266,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121829,1643741493,197007,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,143200000000000000000,398980.217823468,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,397552896180,397552.89618,uniswap-v3-ethereum
0x7517c620ab9c1bd43b2a5d702c747cbca64e46d36a793bb68208e664f354472f08000000,0x7517c620ab9c1bd43b2a5d702c747cbca64e46d36a793bb68208e664f354472f,9131,8,271690,,121460559755,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xaf9c15a2b123ef3f6084e3a4186063b219c3a8aa,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121856,1643741800,197026,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,232418086642570300805,646807.5299360433,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,644261502695,644261.502695,uniswap-v3-ethereum
0x53449a574a529c42bb1d44b735c9f6797ccd4a771a04ec22a0089af7fd8e5f4805000000,0x53449a574a529c42bb1d44b735c9f6797ccd4a771a04ec22a0089af7fd8e5f48,2538,5,274470,,150590097765,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xbb5834e4a9831b3235fde16bb39b5e8cfacc3bee,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121858,1643741827,197038,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,152394782608695656448,423310.61182786495,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,421780959555,421780.959555,uniswap-v3-ethereum
0xa90dcc4f7cf18a474890f1c77daeb468365bbd05c85d81fb7d6ea0bfc17cde627c000000,0xa90dcc4f7cf18a474890f1c77daeb468365bbd05c85d81fb7d6ea0bfc17cde62,230,124,333571,,176820686038,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xa0289a619681bc7f293c6297c58779795798f2a6,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121870,1643742010,197039,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12439214527387042900,34510.18819195,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,34404929422,34404.929422,uniswap-v3-ethereum
0xb065914ff62a4d9bfeb157cdbec0490e60194dada71705371f6aa6ff1157e4db7e000000,0xb065914ff62a4d9bfeb157cdbec0490e60194dada71705371f6aa6ff1157e4db,28,126,315145,,189148443038,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xd9c90d86544491866978074684ab387bf93971ac,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121882,1643742154,197039,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,918000000000000000,2546.5571188447184,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2538908036,2538.908036,uniswap-v3-ethereum
0x28e8e5728dd4a08939a1695f5902118c8d59a4082dd71c3a4c173afca53a542e63000000,0x28e8e5728dd4a08939a1695f5902118c8d59a4082dd71c3a4c173afca53a542e,315,99,447094,,173713146131,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x8a4a90ce447bd8048af3aee4fc7375803f99abbc,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121922,1643742569,197045,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69355726068235312897,192393.2555240806,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,191762327066,191762.327066,uniswap-v3-ethereum
0x4d11d57d225408b48bbbcedab69dbd6007da6ef12d8ee3e17b48b75d9a701601f7000000,0x4d11d57d225408b48bbbcedab69dbd6007da6ef12d8ee3e17b48b75d9a701601,1976,247,195645,,114876104079,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xa25ac7d64dad8c5311fb8c99745380afbe11e45a,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121983,1643743103,197045,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2364828412268091852,6556.373979139379,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,6536642395,6536.642395,uniswap-v3-ethereum
0x73b8f21182d7dd7c4a6cea9b76336a0ae1b73eb07e728636083b531d75f7a9706e010000,0x73b8f21182d7dd7c4a6cea9b76336a0ae1b73eb07e728636083b531d75f7a970,940,366,297700,,106181271203,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x6cdb3f37de97b1f460deb5d1ceb825ef637297a3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121989,1643743169,197045,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1167020644624030992,3235.4472404583807,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3225725687,3225.725687,uniswap-v3-ethereum
0x41e47b7b1aeb41fe50e25dd3d303e24ec01a13365e822cd2704db9c55ea12548fd000000,0x41e47b7b1aeb41fe50e25dd3d303e24ec01a13365e822cd2704db9c55ea12548,339,253,174424,,118694771094,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xb876e9e9d89998a483dc9fbf83a12ecab172ac9f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121990,1643743183,197045,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1440000000000000000,3992.2173680077644,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,3980217556,3980.217556,uniswap-v3-ethereum
0x43255dedefb8b2d47d686b73bddc34e69e8e4f1e0012e5027f10c2001372d67401010000,0x43255dedefb8b2d47d686b73bddc34e69e8e4f1e0012e5027f10c2001372d674,44,257,195602,,118694771094,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf63f10069e56ad1b9776917030905b2e86ccf739,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121990,1643743183,197045,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000000000000000000,2772.3731722276143,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2764012718,2764.012718,uniswap-v3-ethereum
0x2ba547e3aa1307e79e2e2c0ec09f2f117388f753648645755298fe74e5187a4c43010000,0x2ba547e3aa1307e79e2e2c0ec09f2f117388f753648645755298fe74e5187a4c,237,323,461454,,140785027415,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x2931a503cd6b942219ac99464181e9ab87d1f630,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121992,1643743232,197067,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,47918961887652899076,132846.62482101796,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,132179445312,132179.445312,uniswap-v3-ethereum
0xa10152af49c80c2c5b9d486b8c1810d5c82974c96d2f473477867a8cc6815ed41e000000,0xa10152af49c80c2c5b9d486b8c1810d5c82974c96d2f473477867a8cc6815ed4,2464,30,274470,,138785027415,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x7f245cf5d2a808215591abea0f0efb2e12431ead,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121992,1643743232,197064,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,227406521739128802957,630443.3085624682,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,627974951323,627974.951323,uniswap-v3-ethereum
0x184fee8583222d9ded536a4f74adbbaee3c69937710d8a032e7834fd3851eed524000000,0x184fee8583222d9ded536a4f74adbbaee3c69937710d8a032e7834fd3851eed5,121,36,799825,,157653646787,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x4849352e84884d422d46885bb3cfd22048a70d49,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121993,1643743261,197117,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,709968247805645147297,1963886.059767256,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1952720420532,1952720.420532,uniswap-v3-ethereum
0x9373a57eb985753f2cb83978fe41c4ec9dbc11de2f399dcce75f0950e403ba7792000000,0x9373a57eb985753f2cb83978fe41c4ec9dbc11de2f399dcce75f0950e403ba77,14,146,273283,,158123646787,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xdf23e5f915cbe9d1532d299072dbcc6c9c842ce4,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121993,1643743261,197123,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7300000000000000000,20192.97099639528,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,20020641150,20020.64115,uniswap-v3-ethereum
0xb92b9bfb3345c6fb2c99f4ddc6072081fd8359c51688c8cd54ac11be6292fe5164000000,0xb92b9bfb3345c6fb2c99f4ddc6072081fd8359c51688c8cd54ac11be6292fe51,4931,100,866382,,163173646787,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xec46dd165ee2d4af460a9c3d01b5a4c9516c9c3f,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14121993,1643743261,197123,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,101014549485349967365,279422.44766734354,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,277122648608,277122.648608,uniswap-v3-ethereum
0xa154756e8c27201591d54c9d9d4841ed3970a2fae8a6b8cf29ea5eb12e7edf2410000000,0xa154756e8c27201591d54c9d9d4841ed3970a2fae8a6b8cf29ea5eb12e7edf24,104,16,658130,,114538631379,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xcbdc8bbe344b2d37fdc6cb924b2282cf2d56e98b,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14122015,1643743487,197112,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,573018580205,573018.580205,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,207566491890330575972,570963.3711822605,uniswap-v3-ethereum
0x4f56a058726f351c15c9443f4c8099401632bed86017026b05915b8d08387fc503000000,0x4f56a058726f351c15c9443f4c8099401632bed86017026b05915b8d08387fc5,39,3,344892,,172700000000,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf439afc30d51189d819d9f77e10f86e52e0c247a,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14122042,1643743874,197111,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,5647370170,5647.37017,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2044450799307674455,5630.395408492303,uniswap-v3-ethereum
0x875b27a8431f7906fec8b5fdb97179b744babb0a5132385cd92da134c6aef5cf3c000000,0x875b27a8431f7906fec8b5fdb97179b744babb0a5132385cd92da134c6aef5cf,107,60,840216,,159132971284,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xcbdc8bbe344b2d37fdc6cb924b2282cf2d56e98b,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14122049,1643743975,197083,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1145883786556,1145883.786556,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,414290392925544208770,1140964.497928833,uniswap-v3-ethereum
0x0a9d3a3ca42d58150c1dcfdb46e3897e19cca9bcf7f7f6f543f1df0200d5dfd403000000,0x0a9d3a3ca42d58150c1dcfdb46e3897e19cca9bcf7f7f6f543f1df0200d5dfd4,9154,3,1200000,,182562204682,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,14122228,1643746462,197070,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,456602187204,456602.187204,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,164717948546747922496,454929.0544875098,uniswap-v3-ethereum
