block_time,buy_token,sell_token,units_bought,units_sold,trade_value_usd,price
2022-10-14T13:16:35+00:00,USDC,WETH,0.860256,0.0006434923779662,0.859474887552,1336.8549954218506
2022-10-14T13:16:35+00:00,USDC,WETH,3.856863,0.0028850278066242,3.853360968396,1336.854705921519
2022-10-14T13:15:59+00:00,USDC,WETH,11.002303,0.008238248834047,11.000286520638,1335.5147703878192
2022-10-14T13:14:59+00:00,USDC,WETH,4.933936,0.0036949783888285,4.9337937932511,1335.3084864900425
2022-10-14T13:14:11+00:00,USDC,WETH,0.977284,0.0007273579989066,0.97637023946,1343.6079639862364
2022-10-14T13:14:11+00:00,USDC,WETH,2.25535,0.0016785776928748,2.25324124775,1343.6077517135334
2022-10-14T13:13:23+00:00,USDC,WETH,1.491715,0.0011173579989066,1.49197461520002,1335.037652623179
2022-10-14T13:13:23+00:00,USDC,WETH,14.885535,0.0111499018800351,14.8881294833544,1335.0373088622318
2022-10-14T13:12:35+00:00,USDC,WETH,4.573528,0.0034257633890062,4.57431908043838,1335.0390790785937
2022-10-14T13:12:35+00:00,USDC,WETH,0.585274,0.0004383944830288,0.585375001353955,1335.0396108008295
2022-10-14T13:10:59+00:00,WETH,USDC,0.0020848637515932,2.722722,2.78677483084218,0.0007657277355503794
2022-10-14T13:09:35+00:00,USDC,WETH,0.847591,0.0006348688611603,0.848610160647217,1335.0646910779724
2022-10-14T13:08:47+00:00,USDC,WETH,2.92275,0.0021869536250878,2.92323530204622,1336.4480922098476
2022-10-14T13:08:11+00:00,USDC,WETH,10.452537,0.0078292249154067,10.4650900676768,1335.0666397935547
2022-10-14T13:07:35+00:00,USDC,WETH,10.892252,0.0081486733953467,10.8920872673582,1336.690215884713
2022-10-14T13:07:35+00:00,USDC,WETH,1.032102,0.0007721321700907,1.03208590779524,1336.6908412568307
2022-10-14T13:06:11+00:00,USDC,WETH,0.185334,0.0001383799145179,0.18513661929,1339.3128666518023
2022-10-14T13:05:11+00:00,USDC,WETH,22.888567,0.0170910387941532,22.87391831712,1339.214501568513
2022-10-14T13:04:11+00:00,USDC,WETH,1.080186,0.0008065240177673,1.07949468096,1339.3103939920827
2022-10-14T13:02:11+00:00,USDC,WETH,9.818108,0.0073450848954979,9.81318032208312,1336.6908810023308
2022-10-14T13:02:11+00:00,USDC,WETH,7.083566,0.0052993298495658,7.08001066561695,1336.6909026393953
2022-10-14T13:02:11+00:00,USDC,WETH,0.384901,0.0002879503541336,0.38470743212965,1336.6922265406138
2022-10-14T13:01:11+00:00,USDC,WETH,0.1,7.4664989376615e-05,0.099936,1339.3158002821588
2022-10-14T12:59:47+00:00,USDC,WETH,0.01,7.466504174499e-06,0.00999564,1339.3148609162863
2022-10-14T12:59:11+00:00,USDC,WETH,10.423658,0.0077851709284189,10.419113285112,1338.9119000521357
2022-10-14T12:57:59+00:00,USDC,WETH,0.003,2.244368909158e-06,0.002998692,1336.6786483980852
2022-10-14T12:57:59+00:00,USDC,WETH,0.1,7.4812296971961e-05,0.0999564,1336.678648397591
2022-10-14T12:57:11+00:00,USDC,WETH,11.02415,0.0082473435717935,11.0193434706,1336.6910089332735
2022-10-14T12:56:23+00:00,USDC,WETH,5.024763,0.0037608602604741,5.02477256821165,1336.0674558449482
2022-10-14T12:56:23+00:00,USDC,WETH,0.935266,0.0007000135611065,0.935267118587688,1336.0684020487265
2022-10-14T12:56:23+00:00,USDC,WETH,1.016561,0.0007608602604741,1.01656256821165,1336.0679388966514
2022-10-14T12:55:47+00:00,USDC,WETH,0.01,7.49598701548e-06,0.0100148635322917,1334.047134733418
2022-10-14T12:55:47+00:00,USDC,WETH,0.4944,0.0003706008577642,0.495133863998736,1334.049799513872
2022-10-14T12:54:23+00:00,USDC,WETH,0.324501,0.0002439457377243,0.325918823971827,1330.2179534972695
2022-10-14T12:53:47+00:00,USDC,WETH,1.42621,0.0010667326225693,1.42625563872,1336.9892040658451
2022-10-14T12:53:11+00:00,USDC,WETH,0.01,7.512235072261e-06,0.0100365714235929,1331.1617519698095
2022-10-14T12:53:11+00:00,USDC,WETH,2.559982,0.0019231185423291,2.56934406610795,1331.1618309808355
2022-10-14T12:53:11+00:00,USDC,WETH,10.603582,0.0079656594275522,10.6423599649926,1331.161857526015
2022-10-14T12:50:59+00:00,USDC,WETH,4.694851,0.0035345051813419,4.71266179343869,1328.2908806537853
2022-10-14T12:50:59+00:00,USDC,WETH,4.857834,0.0036572062348727,4.87626278914285,1328.2909652944666
2022-10-14T12:49:47+00:00,USDC,WETH,0.313212,0.0002343360968341,0.313185063768,1336.5930568594422
2022-10-14T12:49:47+00:00,WETH,USDC,0.0002343360968341,0.31321,0.31318306394,0.0007481756547814566
2022-10-14T12:49:47+00:00,WETH,USDC,0.0086345051813419,11.540813,11.539820490082,0.0007481713100577837
2022-10-14T12:49:47+00:00,WETH,USDC,0.0083895493806475,11.213406,11.212441647084,0.0007481713745714281
2022-10-14T12:49:47+00:00,USDC,WETH,11.540802,0.0086345051813419,11.539809491028,1336.5910098633385
2022-10-14T12:49:47+00:00,USDC,WETH,11.213396,0.0083895493806475,11.212431647944,1336.5909766103025
2022-10-14T12:48:47+00:00,USDC,WETH,4.947133,0.0037061975944726,4.946707546562,1334.8271034923025
2022-10-14T12:48:47+00:00,USDC,WETH,10.850456,0.0081287347784847,10.849522860784,1334.827165073611
2022-10-14T12:47:59+00:00,USDC,WETH,0.070883,5.3310932089313e-05,0.0710810650826437,1329.6147191958325
2022-10-14T12:47:23+00:00,USDC,WETH,1.071241,0.0008018731554508,1.071148873274,1335.9232600794148
2022-10-14T12:46:47+00:00,USDC,WETH,11.936881,0.009,11.99997,1326.3201111111111
2022-10-14T12:46:47+00:00,USDC,WETH,2.390388,0.001802270768858,2.40302168424152,1326.3201297520116
2022-10-14T12:45:59+00:00,USDC,WETH,12.387383,0.0092986602888264,12.385908901423,1332.1685721635747
2022-10-14T12:44:59+00:00,USDC,WETH,11.696506,0.0088148580337319,11.7290500996838,1326.9080404064218
2022-10-14T12:44:59+00:00,USDC,WETH,0.005,3.768158707782e-06,0.0050139119765747,1326.9080173491636
2022-10-14T12:44:59+00:00,USDC,WETH,2.409087,0.0018155638322789,2.4157892352304,1326.9084551965923
2022-10-14T12:43:47+00:00,USDC,WETH,1.157355,0.0008722191265188,1.16057476974595,1326.9085311385384
2022-10-14T12:43:47+00:00,USDC,WETH,4.27132,0.0032190010269104,4.28320276640698,1326.9085546392685
2022-10-14T12:43:47+00:00,USDC,WETH,1.326909,0.001,1.3306,1326.9089999999999
2022-10-14T12:42:23+00:00,USDC,WETH,131.801049,0.0989427359535945,131.785364675169,1332.094243500771
2022-10-14T12:41:35+00:00,USDC,WETH,1e-05,7.537180579e-09,1.00289724784174e-05,1326.756058871918
2022-10-14T12:41:35+00:00,USDC,WETH,0.795812,0.0005998171214238,0.798116661766544,1326.7577259398035
2022-10-14T12:40:59+00:00,USDC,WETH,1.413261,0.0010599902025856,1.413092821941,1333.2774176145006
2022-10-14T12:38:11+00:00,USDC,WETH,5.478832,0.0041178807554633,5.479949681728,1330.497973437208
